date_long,year,id_no,country,region,source,latitude,longitude,magnitude_body,magnitude_surface,depth,yield_lower,yield_upper,purpose,name,type
19660422,1966,66063,Russia,AZGIR KAZAKH,DIS,47.9,47.7,0,0,0,1.1,1.1,PNE,UNKNOWN,Underground
19660423,1966,66071,United States of America,NTS,DOE,37,-116,0,0,0,1.4,1.4,WR,FENTON,Underground
19660425,1966,66019,United States of America,NTS,ISC,36.82,-115.96,0,0,0,0,20,WE,PINSTRIPE,Underground
19660429,1966,66066,United States of America,NTS,DOE,37,-116,0,0,0,0,20,SE,OCHRE,Underground
19660504,1966,66020,United States of America,NTS,ISC,37.17,-115.96,0,0,0,0,20,WR,TRAVELER,Underground
19660505,1966,66021,United States of America,NTS,ISC,36.98,-116.04,4.4,0,0,12,12,WR,CYCLAMEN,Underground
19660506,1966,66022,United States of America,NTS,ISC,37.32,-116.32,5.4,0,0,73,73,WR,CHARTREUSE,Underground
19660507,1966,66023,Russia,SEMI KAZAKH,ISC,49.74,77.95,4.8,0,0,4,4,PNE,UNKNOWN,Underground
19660509,1966,66076,China,LOP NOR,DOE,41.5,89,0,0,0,250,250,WR,UNKNOWN,Atmospheric
19660512,1966,66024,United States of America,NTS,ISC,37.08,-116.14,4.3,0,0,0,20,WR,TAPESTRY,Underground
19660513,1966,66025,United States of America,NTS,ISC,37.09,-116,5.6,0,0,20,200,WR,PIRANHA,Underground
19660519,1966,66026,United States of America,NTS,ISC,37.11,-116.03,5.9,0,0,20,200,WR,DUMONT,Underground
19660527,1966,66027,United States of America,NTS,ISC,37.16,-116.14,5,0,0,22,22,WE,DISCUS THROWER,Underground
19660602,1966,66028,United States of America,NTS,ISC,37.2,-116,5.6,0,0,62,62,WE,PILE DRIVER,Underground
19660603,1966,66029,United States of America,NTS,ISC,37.03,-116.01,5.7,0,0,20,200,WR,TAN,Underground
19660610,1966,66030,United States of America,NTS,ISC,36.98,-116.03,0,0,0,0,20,WR,PUCE,Underground
19660615,1966,66031,United States of America,NTS,DOE,37,-116.1,0,0,0.35,0,20,WE,DOUBLE PLAY,Underground
19660615,1966,66032,United States of America,NTS,DOE,37,-116,0,0,0.5,20,200,WR,KANKAKEE,Underground
19660625,1966,66033,United States of America,NTS,ISC,37.1,-116.1,0,0,0,25,25,PNE,VULCAN,Underground
19660629,1966,66034,Russia,SEMI KAZAKH,ISC,49.92,78.06,5.6,0,0,20,150,PNE,UNKNOWN,Underground
19660630,1966,66035,United States of America,NTS,ISC,37.32,-116.28,6.1,0,0,365,365,WR,HALFBEAK,Underground
19660702,1966,66036,France,MURUHOA,DOE,-22,-139,0,0,0,0,200,WR,ALDEBARAN,Water Surface
19660719,1966,66037,France,MURUROA,DOE,-22,-139,0,0,0,0,200,WR,TAMOURE,Atmospheric
19660721,1966,66038,Russia,SEMI KAZAKH,ISC,50,78,5.9,0,0,20,150,WR,UNKNOWN,Underground
19660721,1966,66072,France,MURUROA,SPA,-22,-139,0,0,0,0,0,SE,GANYMEDE,Atmospheric
19660728,1966,66039,United States of America,NTS,ISC,37,-115.89,0,0,0,0,20,PNE,SAXON,Underground
19660805,1966,66040,Russia,SEMI KAZAKH,ISC,49.83,78.05,5.4,0,0,0.001,20,WR,UNKNOWN,Underground
19660810,1966,66041,United States of America,NTS,ISC,37.3,-116,0,0,0,0,20,WR,ROVENA,Underground
19660812,1966,66067,United States of America,NTS,DOE,37,-116,0,0,0,0,20,SE,TANGERINE,Underground
19660819,1966,66042,Russia,SEMI KAZAKH,ISC,50.5,77.86,5.1,0,0,0.001,20,PNE,UNKNOWN,Underground
19660907,1966,66043,Russia,SEMI KAZAKH,ISC,49.9,77.92,4.8,0,0,0.001,20,FMS,UNKNOWN,Underground
19660911,1966,66044,France,MURUROA,DOE,-22,-139,0,0,0,0,200,WR,BETELGEUSE,Atmospheric
19660912,1966,66045,United States of America,NTS,ISC,36.84,-115.92,4.6,0,0,7.8,7.8,WE,DERRINGER,Underground
19660923,1966,66046,United States of America,NTS,ISC,37.13,-116.02,0,0,0,0,20,WR,DAIQUIRI,Underground
19660924,1966,66047,France,FANGATAUFA,DOE,-22,-139,0,0,0,0,200,WR,RIGEL,Water Surface
19660929,1966,66048,United States of America,NTS,ISC,37.12,-115.98,0,0,0,0,20,WR,NEWARK,Underground
19660930,1966,66049,Russia,UZBEK,UGS,38.8,64.5,5.1,0,0,30,30,PNE,UNKNOWN,Underground
19661004,1966,66050,France,MURUROA,DOE,-22,-139,0,0,0,200,1000,WR,SIRIUS,Water Surface
19661015,1966,66068,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WR,KHAKI,Underground
19661019,1966,66051,Russia,SEMI KAZAKH,ISC,49.77,78.03,6.3,0,0,20,150,WR,UNKNOWN,Underground
19661027,1966,66052,China,LOP NOR,DOE,41.5,89,0,0,0,12,12,WR,UNKNOWN,Atmospheric
19661027,1966,66053,Russia,NZ RUSS,ISC,73.4,54.57,6.4,0,0,150,1500,WR,UNKNOWN,Underground
19661027,1966,66073,Russia,NZ RUSS,MTM,73,55,0,0,0,150,1500,WR,UNKNOWN,Underground
19661029,1966,66074,Russia,SEMI KAZAKH,MTM,50,78,0,0,0,0.001,20,WR,UNKNOWN,Underground
19661105,1966,66054,United States of America,NTS,ISC,37.17,-115.96,0,0,0,0,20,PNE,SIMMS,Underground
19661111,1966,66055,United States of America,NTS,ISC,37.1,-116,0,0,0,0,20,WR,AJAX,Underground
19661118,1966,66056,United States of America,NTS,ISC,37,-116.07,0,0,0,0,20,WE,CEEISE,Underground
19661119,1966,66075,Russia,SEMI KAZAKH,MTM,50,78,0,0,0,0.001,20,WR,UNKNOWN,Underground
19661122,1966,66069,United States of America,NTS,DOE,37,-116,0,0,0,0,20,SE,VIGIL,Underground
19661203,1966,66057,Russia,SEMI KAZAKH,DOE,50,78,0,0,0,0.001,20,PNE/WR,UNKNOWN,Underground
19661203,1966,66058,United States of America,HATTIESE MS,DOE,31,-89,0,0,0.9,0.38,0.38,PNE,STERLING,Underground
19661213,1966,66059,United States of America,NTS,ISC,36.82,-115.96,4.6,0,0,0,20,WE,NEWPOINT,Underground
19661213,1966,66070,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WR,SIDECAR,Underground
19661218,1966,66060,Russia,SEMI KAZAKH,ISC,49.92,77.76,5.8,0,0,20,150,PNE,UNKNOWN,Underground
19661220,1966,66061,United States of America,NTS,ISC,37.32,-116.36,6.3,0,0,870,870,WR,GREELEY,Underground
19661228,1966,66062,China,LOP NOR,DOE,41.5,89,0,0,0,122,122,WR,UNKNOWN,Atmospheric
19670118,1967,67050,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WR,RIVET 1,Underground
19670119,1967,67001,United States of America,NTS,ISC,37.14,-116.18,5.3,0,0,39,39,WR,NASH,Underground
19670120,1967,67002,United States of America,NTS,ISC,37.08,-116.01,5.3,0,0,20,200,WR,BOURBON,Underground
19670126,1967,67051,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WR,RIVET 2,Underground
19670130,1967,67063,Russia,SEMI KAZAKH,MTM,50,78,0,0,0,0.001,20,WR,UNKNOWN,Underground
19670208,1967,67003,United States of America,NTS,ISC,37.11,-116.1,4.6,0,0,0,20,WR,WARD,Underground
19670223,1967,67004,United States of America,NTS,ISC,36.91,-115.91,4.4,0,0,0,20,WR,PERSIMMON,Underground
19670223,1967,67005,United States of America,NTS,ISC,37.16,-116.07,5.6,0,0,20,200,WR,AGILE,Underground
19670226,1967,67006,Russia,SEMI KAZAKH,ISC,49.79,78.14,6,0,0,20,150,FMS,UNKNOWN,Underground
19670302,1967,67007,United States of America,NTS,ISC,37.11,-116.11,0,0,0,0,20,WR,RIVET III,Underground
19670303,1967,67052,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WR,MUSHROOM,Underground
19670310,1967,67053,United States of America,NTS,DOE,37,-116,0,0,0,0,20,SE,FIZZ,Underground
19670325,1967,67008,Russia,SEMI KAZAKH,ISC,49.78,78.06,5.3,0,0,0.001,20,PNE/WR,UNKNOWN,Underground
19670404,1967,67054,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WR,OAKLAND,Underground
19670406,1967,67055,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WR,HELLMAN,Underground
19670407,1967,67009,United States of America,NTS,ISC,36.92,-116.42,0,0,0,0,20,WR,FAWN,Underground
19670420,1967,67010,Russia,SEMI KAZAKH,ISC,49.76,78.23,6.3,0,0,20,150,PNE,UNKNOWN,Underground
19670421,1967,67011,United States of America,NTS,ISC,36.98,-116.08,0,0,0,0,20,WR,CHOCOLATE,Underground
19670427,1967,67012,United States of America,NTS,ISC,37.1,-116.1,0,0,0,0,20,WR,EFFENDI,Underground
19670510,1967,67013,United States of America,NTS,ISC,37.04,-116.02,4.9,0,0,20,200,WR,MICKEY,Underground
19670520,1967,67014,United States of America,NTS,ISC,37.16,-116.06,5.8,0,0,250,250,WR,COMMODORE,Underground
19670523,1967,67015,United States of America,NTS,ISC,37.27,-116.35,5.7,0,0,155,155,WR,SCOTCH,Underground
19670526,1967,67016,United States of America,NTS,ISC,37.21,-116.5,5.4,0,0,76,76,WR,KNICKERBOCKER,Underground
19670526,1967,67056,United States of America,NTS,DOE,37,-116,0,0,0,0,20,SE,ABSINTHE,Underground
19670528,1967,67017,Russia,SEMI KAZAKH,ISC,49.81,78.11,5.4,0,0,0,20,PNE,UNKNOWN,Underground
19670605,1967,67018,France,MURUEOA,DOE,-22,-139,0,0,0,0,20,WR,ALTAIR,Atmospheric
19670617,1967,67019,China,LOP NOR,ISC,40.8,89.4,4.7,0,0,3300,3300,WR,UNKNOWN,Atmospheric
19670622,1967,67020,United States of America,NTS,ISC,37,-115.95,0,0,0,0,20,PNE,SWITCH,Underground
19670626,1967,67021,United States of America,NTS,ISC,37.15,-116.23,0,0,0,0,20,WE,MIDIMIST,Underground
19670627,1967,67022,France,MURUROA,DOE,-22,-139,0,0,0,0,200,WR,ANTARES,Atmospheric
19670629,1967,67023,Russia,SEMI KAZAKH,ISC,49.87,78.1,5.3,0,0,0.001,20,WR,UNKNOWN,Underground
19670629,1967,67024,United States of America,NTS,ISC,37,-116.06,4.6,0,0,10,10,WE,UMBER,Underground
19670702,1967,67025,France,MURUROA,DOE,-22,-139,0,0,0,0,200,WR,ARCTURUS,Water Surface
19670714,1967,67057,United States of America,NTS,DOE,37,-116,0,0,0,0,20,SE,VITO,Underground
19670715,1967,67026,Russia,SEMI KAZAKH,ISC,49.88,78.16,5.4,0,0,0.001,20,PNE,UNKNOWN,Underground
19670727,1967,67027,United States of America,NTS,ISC,37.07,-116.04,5,0,0,20,200,WR,STANLEY,Underground
19670804,1967,67028,Russia,SEMI KAZAKH,ISC,49.82,78.05,5.3,0,0,0.001,20,WR,UNKNOWN,Underground
19670804,1967,67048,United States of America,NTS,DIS,37.01,-116.15,0,0,0,0,20,WR,GIBSON,Underground
19670810,1967,67029,United States of America,NTS,ISC,37.18,-116.05,0,0,0,0,20,WR,WASHER,Underground
19670818,1967,67030,United States of America,NTS,ISC,36.96,-116.04,4.6,0,0,0,20,WR,BORDEAUX,Underground
19670824,1967,67058,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WR,LEXINGTON,Underground
19670831,1967,67031,United States of America,NTS,ISC,37.12,-116.12,5,0,0,0,20,WE,DOOR MIST,Underground
19670902,1967,67064,Russia,SEMI KAZAKH,MTM,50,78,0,0,0,0.001,20,WE,UNKNOWN,Underground
19670907,1967,67032,United States of America,NTS,ISC,37.07,-116.07,5,0,0,20,200,WE,YARD,Underground
19670915,1967,67059,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WR,GILROY,Underground
19670916,1967,67033,Russia,SEMI KAZAKH,ISC,50.01,77.8,5.3,0,0,0.001,20,WR,UNKNOWN,Underground
19670921,1967,67034,United States of America,NTS,ISC,37,-116.12,0,0,0,2.2,2.2,PNE,MARVEL,Underground
19670922,1967,67035,Russia,SEMI KAZAKH,ISC,50.02,77.72,5.2,0,0,10,10,WR,UNKNOWN,Underground
19670927,1967,67036,United States of America,NTS,ISC,37.1,-116,5.7,0,0,20,200,WR,ZAZA,Underground
19671006,1967,67049,Russia,TYUMEN RUSS,DIS,57.69,65.27,0,0,0,0.3,0.3,PNE,TAVDA,Underground
19671017,1967,67037,Russia,SEMI KAZAKH,ISC,49.8,78.03,5.6,0,0,0.001,20,PNE,UNKNOWN,Underground
19671018,1967,67038,United States of America,NTS,ISC,37.09,-116.03,5.7,0,0,20,200,WR,ANPHER,Underground
19671021,1967,67039,Russia,NZ RUSS,ISC,73.4,54.42,5.9,0,0,20,1500,WR,UNKNOWN,Underground
19671025,1967,67040,United States of America,NTS,ISC,36.99,-116.03,0,0,0,0,20,WR,SAZERAC,Underground
19671025,1967,67060,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WR,COGNAC,Underground
19671025,1967,67061,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WR,WORTH,Underground
19671030,1967,67041,Russia,SEMI KAZAKH,ISC,49.81,78.02,5.3,0,0,0.001,20,WR,UNKNOWN,Underground
19671108,1967,67042,United States of America,NTS,ISC,37.02,-116.06,5.1,0,0,0,20,WR,COBBLER,Underground
19671122,1967,67043,Russia,SEMI KAZAKH,ISC,49.93,77.4,4.8,0,0,0.001,20,WR,UNKNOWN,Underground
19671206,1967,67062,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WR,POLKA,Underground
19671208,1967,67044,Russia,SEMI KAZAKH,ISC,49.88,78.21,5.4,0,0,0.001,20,WR,UNKNOWN,Underground
19671210,1967,67045,United States of America,FARMINGT NM,ISC,36.67,-107.17,4.8,0,0,29,29,PNE,GASBUGGY,Underground
19671215,1967,67046,United States of America,NTS,ISC,37.01,-116.07,0,0,0,0,20,WR,STILT,Underground
19671224,1967,67047,China,LOP NOR,DOE,41.5,89,0,0,0,15,25,WR,UNKNOWN,Atmospheric
19680107,1968,68001,Russia,SEMI KAZAKH,ISC,49.74,78.32,5.1,0,0,0.001,20,PNE,UNKNOWN,Underground
19680118,1968,68002,United States of America,NTS,ISC,37.23,-116.19,0,0,0,7.4,7.4,WE,HUPMOBILE,Underground
19680119,1968,68003,United States of America,NTS,ISC,37.18,-114.12,0,0,0,20,200,WR,STACCATO,Underground
19680119,1968,68004,United States of America,C. NEVADA,DOE,38.65,-116.2,6.3,0,0,200,1000,WR,FAULTLESS,Underground
19680124,1968,68063,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WR,BRUSH,Underground
19680126,1968,68005,United States of America,NTS,ISC,37.24,-116.45,0,0,0,2.3,2.3,PNE,CABRIOLET,Surface
19680131,1968,68057,United States of America,NTS,DIS,36.89,-116.12,0,0,0,0,20,WR,MALLET,Underground
19680221,1968,68006,United States of America,NTS,ISC,37.1,-116.02,5.8,0,0,20,200,WR,KNOX,Underground
19680221,1968,68064,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WR,TORCH,Underground
19680229,1968,68007,United States of America,NTS,ISC,37.12,-116.2,5,0,0,0,20,WE,DORSALFIN,Underground
19680305,1968,68065,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WR,RUSSET,Underground
19680312,1968,68008,United States of America,NTS,ISC,37.03,-116.38,0,0,0,1.1,1.1,PNE,BUGGY A-E,Surface
19680314,1968,68009,United States of America,NTS,DOE,37,-116,0,0,0.2,1.5,1.5,WR,POMMARD,Underground
19680322,1968,68010,United States of America,NTS,ISC,37.3,-116.27,5.6,0,0,20,200,WR,STINGER,Underground
19680325,1968,68015,United States of America,NTS,ISC,36.83,-115.93,0,0,0,0,20,WE,MILK SHAKE,Underground
19680404,1968,68066,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WR,BEVEL,Underground
19680410,1968,68016,United States of America,NTS,ISC,37.12,-116.08,4.6,0,0,0,200,WR,NOOR/THROW,Underground
19680418,1968,68017,United States of America,NTS,ISC,37.1,-116.07,4.9,0,0,20,200,WR,SHUFFLE,Underground
19680423,1968,68018,United States of America,NTS,ISC,37.44,-116.19,0,0,0,0,20,PNE,SCROLL,Underground
19680424,1968,68019,Russia,SEMI KAZAKH,ISC,49.84,78.07,5,0,0,0.001,20,WR,UNKNOWN,Underground
19680426,1968,68020,United States of America,NTS,ISC,37.31,-116.41,6.2,0,0,1300,1300,WR,BOXCAR,Underground
19680503,1968,68058,United States of America,NTS,DIS,37,-115.99,0,0,0,0,20,WR,HATCHET,Underground
19680508,1968,68067,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WR,CROCK,Underground
19680517,1968,68021,United States of America,NTS,ISC,37.1,-116.06,4.7,0,0,20,200,WR,CLARKSMOBILE,Underground
19680521,1968,68022,Russia,PAMUK UZBEK,ZAR,0,0,0,0,0,47,47,PNE,UNKNOWN,Underground
19680523,1968,68079,Russia,SEMI KAZAKH,MTM,0,0,0,0,0,0,0.001,WR,UNKNOWN,Underground
19680528,1968,68068,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WR,ADZE,Underground
19680605,1968,68069,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WR,WEMBLEY,Underground
19680606,1968,68023,United States of America,NTS,ISC,37.2,-116.07,0,0,0,0,20,WR,TUB A-F,Underground
19680611,1968,68024,Russia,SEMI KAZAKH,ISC,49.8,78.13,5.2,0,0,0.001,20,WR,UNKNOWN,Underground
19680615,1968,68025,United States of America,NTS,ISC,37.26,-116.27,5.9,0,0,20,200,WR,RICKEY,Underground
19680619,1968,68026,Russia,SEMI KAZAKH,ISC,49.96,79.05,5.4,0,0,0.001,20,FMS,UNKNOWN,Underground
19680625,1968,68070,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WR,FUNNEL,Underground
19680625,1968,68071,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WR,SEVILLA,Underground
19680628,1968,68027,United States of America,NTS,ISC,37.18,-116.48,5.3,0,0,20,200,WR,CHATEAUGAY,Underground
19680701,1968,68028,Russia,AZGIR KAZAKH,ISC,47.85,47.72,5.5,0,0,27,27,PNE,UNKNOWN,Underground
19680707,1968,68029,France,MURUROA,DOE,-22,-139,0,0,0,0,200,WR,CAPELLA,Atmospheric
19680712,1968,68030,Russia,SEMI KAZAKH,ISC,49.77,78.09,5.3,0,0,0.001,20,WR,UNKNOWN,Underground
19680715,1968,68031,France,MURUROA,DOE,-22,-139,0,0,0,0,1000,WR,CASTOR,Atmospheric
19680717,1968,68072,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WR,SPUD,Underground
19680730,1968,68032,United States of America,NTS,ISC,37.07,-116.07,0,0,0,20,200,WR,TANYA,Underground
19680803,1968,68033,France,MURUROA,DOE,-22,-139,0,0,0,0,200,WR,POLLUX,Atmospheric
19680809,1968,68073,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WR,IMP,Underground
19680815,1968,68074,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WR,RACK,Underground
19680820,1968,68034,Russia,SEMI KAZAKH,ISC,50,78.02,4.8,0,0,0,20,SAM/WR,UNKNOWN,Underground
19680824,1968,68035,France,FANGATAUFA,UGS,-22.207,-138.809,5,0,0,1000,-1,WR,CANOPUS,Atmospheric
19680827,1968,68036,United States of America,NTS,ISC,36.85,-115.9,0,0,0,0,20,WE,DIANAMOON,Underground
19680829,1968,68037,United States of America,NTS,ISC,37.28,-116.29,0,0,0,20,200,WR,SLED,Underground
19680905,1968,68038,Russia,SEMI KAZAKH,ISC,49.75,78.15,5.4,0,0,0.001,20,WE,UNKNOWN,Underground
19680906,1968,68039,United States of America,NTS,ISC,37.21,-116.08,5.5,0,0,20,200,WR,NOGGIN,Underground
19680908,1968,68040,France,MURUROA,ISC,-21.83,-139.05,4.7,0,0,1000,-1,WR,PROCYON,Atmospheric
19680912,1968,68041,United States of America,NTS,ISC,36.88,-115.91,5.8,0,0,0,20,WR,KNIFE A,Underground
19680917,1968,68042,United States of America,NTS,ISC,37.05,-116.13,5.1,0,0,20,200,PNE,STODDARD,Underground
19680924,1968,68043,United States of America,NTS,ISC,37.17,-116.27,5,0,0,0,20,WE,HUDSON SEAL,Underground
19680929,1968,68044,Russia,SEMI KAZAKH,ISC,49.82,78.18,6.3,0,0,60,60,WE,UNKNOWN,Underground
19681003,1968,68045,United States of America,NTS,ISC,37.02,-115.94,0,0,0,0,20,WR,KNIFE C,Underground
19681003,1968,68075,United States of America,NTS,DOE,37,-116,0,0,0,0,20,SE,WELDER,Underground
19681010,1968,68059,United States of America,NTS,DIS,36.99,-116.26,0,0,0,0,20,WR,WAT,Underground
19681021,1968,68080,Russia,SEMI KAZAKH,MTM,50,78,0,0,0,0.24,0.24,PNE,TELKEM,Underground
19681029,1968,68076,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WR,HULA,Underground
19681029,1968,68081,Russia,SEMI KAZAKH,MTM,50,78,0,0,0,0.001,20,WR,UNKNOWN,Underground
19681031,1968,68060,United States of America,NTS,DIS,36.87,-116.27,0,0,0,0,20,SE,BIT A-B,Underground
19681031,1968,68077,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WR,FILE,Underground
19681104,1968,68046,United States of America,NTS,ISC,37.05,-116.08,0,0,0,20,200,WR,CREW,Underground
19681104,1968,68082,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WR,CREW 2-3,Underground
19681107,1968,68047,Russia,NZ RUSS,ISC,73.39,54.58,6.1,0,0,0,1500,WR,UNKNOWN,Underground
19681109,1968,68048,Russia,SEMI KAZAKH,ISC,49.76,78.06,4.9,0,0,0.001,20,PNE,UNKNOWN,Underground
19681112,1968,68083,Russia,SEMI KAZAKH,MTM,37,78,0,0,0,0.24,0.24,PNE,TELKEM-2,Underground
19681115,1968,68049,United States of America,NTS,ISC,37.02,-115.99,0,0,0,0,20,WR,KNIFE B,Underground
19681115,1968,68061,United States of America,NTS,DIS,37,-116.31,0,0,0,0,20,WR,AUGER,Underground
19681120,1968,68050,United States of America,NTS,ISC,36.95,-116.18,4.9,0,0,0,20,WE,MINGVASE,Underground
19681122,1968,68051,United States of America,NTS,ISC,37.13,-116.04,0,0,0,0,20,WR,TINDERBOX,Underground
19681208,1968,68052,United States of America,NTS,ISC,37.28,-116.37,4.8,0,0,30,30,PNE,SCHOONER,Surface
19681212,1968,68053,United States of America,NTS,ISC,37.02,-116.07,0,0,0,0,20,WR,TYG A-F,Underground
19681212,1968,68062,United States of America,NTS,DIS,37.01,-116.11,0,0,0,0,20,WR,SCISSORS,Underground
19681212,1968,68078,United States of America,NTS,DOE,37,-116,0,0,0,0,20,SE,BAYLEAF,Underground
19681218,1968,68054,Russia,SEMI KAZAKH,UGS,49.7,78.1,5.2,0,0,0.001,20,PNE,UNKNOWN,Underground
19681219,1968,68055,United States of America,NTS,ISC,37.2,-116.5,6.3,0,0,1150,1150,WR,BENHAM,Underground
19681227,1968,68056,China,LOP NOR,DOE,41.5,89,0,0,0,3000,3000,WR,UNKNOWN,Atmospheric
19690115,1969,69001,United States of America,NTS,ISC,37.14,-116.07,0,0,0,10,10,WE,PACKARD,Underground
19690115,1969,69002,United States of America,NTS,ISC,37.19,-116.22,5.3,0,0,20,200,WR,WINESKIN,Underground
19690122,1969,69047,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WR,SHAVE,Underground
19690130,1969,69003,United States of America,NTS,ISC,37.04,-115.99,4.9,0,0,20,200,WR,VISE,Underground
19690130,1969,69048,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WR,BIGGIN,Underground
19690204,1969,69049,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WR,NIPPER,Underground
19690204,1969,69050,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WR,WINCH,Underground
19690212,1969,69004,United States of America,NTS,ISC,37.15,-116.14,0,0,0,0,20,WE,CYPRESSE,Underground
19690307,1969,69005,Russia,SEMI KAZAKH,ISC,49.84,78.15,5.6,0,0,20,150,WR,UNKNOWN,Underground
19690318,1969,69051,United States of America,NTS,DOE,37,-116,0,0,0,0,20,SE,VALISE,Underground
19690318,1969,69052,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WR,CHATTY,Underground
19690320,1969,69006,United States of America,NTS,ISC,36.96,-116.02,4.4,0,0,0,20,WR,BARSAC,Underground
19690321,1969,69007,United States of America,NTS,ISC,37.11,-116.08,4.9,0,0,0,100,WR,COFFER,Underground
19690404,1969,69064,Russia,SEMI KAZAKH,MTM,50,78,0,0,0,0.001,20,WR,UNKNOWN,Underground
19690413,1969,69065,Russia,SEMI KAZAKH,MTM,50,78,0,0,0,0.001,20,PNE,UNKNOWN,Underground
19690424,1969,69053,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WR,GOURD A/B,Underground
19690430,1969,69008,United States of America,NTS,ISC,37.05,-116.03,5.2,0,0,20,200,WR,BLENTON,Underground
19690430,1969,69009,United States of America,NTS,ISC,37.05,-116.03,5.2,0,0,20,200,WR,THISTLE,Underground
19690507,1969,69010,United States of America,NTS,ISC,37.25,-116.46,5.5,0,0,20,200,WR,PURSE,Underground
19690515,1969,69054,United States of America,NTS,DOE,37,-116,0,0,0,0,20,WR,ALIMENT,Underground
19690516,1969,69011,Russia,SEMI KAZAKH,ISC,49.78,78.16,5.2,0,0,0.001,20,WR,UNKNOWN,Underground
19690527,1969,69012,United States of America,NTS,ISC,37.01,-116.03,5,0,0,20,200,WR,TORRIDO,Underground
